Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-09-22 00:00:00-04:00,0.010801141180070974,0.010801141180070974,0.01044847071170807,0.010448470711708069,2611200,0.0,0.0
1972-09-25 00:00:00-04:00,0.010404591606938593,0.010404591606938593,0.010139682330191137,0.010139682330191135,2918400,0.0,0.0
1972-09-26 00:00:00-04:00,0.010139685127791669,0.010139685127791669,0.010051923878092887,0.010095803998410702,2150400,0.0,0.0
1972-09-27 00:00:00-04:00,0.010007496558699532,0.010007496558699532,0.009875313378870489,0.009875313378870487,1996800,0.0,0.0
1972-09-28 00:00:00-04:00,0.010051921104706214,0.010227985422440288,0.010051921104706214,0.010139682330191135,4300800,0.0,0.0
1972-09-29 00:00:00-04:00,0.010227984072509898,0.010272406041622162,0.010227984072509898,0.010272406041622162,768000,0.0,0.0
1972-10-02 00:00:00-04:00,0.010360168409116324,0.010757261887192726,0.010360168409116324,0.010757261887192726,4915200,0.0,0.0
1972-10-03 00:00:00-04:00,0.010845566254594107,0.010933327488601208,0.010845566254594107,0.010933327488601208,1536000,0.0,0.0
1972-10-04 00:00:00-04:00,0.010977748205619588,0.01124211561087644,0.010977748205619588,0.011153812520205975,4608000,0.0,0.0
1972-10-05 00:00:00-04:00,0.011087720203748997,0.011087720203748997,0.010845564305782318,0.010845564305782318,4147200,0.0,0.0
1972-10-06 00:00:00-04:00,0.01080114785392254,0.01080114785392254,0.010404597036540508,0.010404597036540508,29337600,0.0,0.0
1972-10-09 00:00:00-04:00,0.010492353024822597,0.010580656118690968,0.010492353024822597,0.010580656118690968,3840000,0.0,0.0
1972-10-10 00:00:00-04:00,0.010580656118690968,0.010580656118690968,0.010580656118690968,0.010580656118690968,0,0.0,0.0
1972-10-11 00:00:00-04:00,0.010580653583740203,0.010625075548887253,0.010492350511027796,0.010625075548887253,1382400,0.0,0.0
1972-10-12 00:00:00-04:00,0.01058065611098942,0.01058065611098942,0.01053677499294281,0.01053677499294281,1075200,0.0,0.0
1972-10-13 00:00:00-04:00,0.01053677499294281,0.01053677499294281,0.01053677499294281,0.01053677499294281,153600,0.0,0.0
1972-10-16 00:00:00-04:00,0.010492351447600856,0.010492351447600856,0.010272406041622162,0.010272406041622162,1996800,0.0,0.0
1972-10-17 00:00:00-04:00,0.010272406410882713,0.010492351824767751,0.01018410332711394,0.010448470711708069,7372800,0.0,0.0
1972-10-18 00:00:00-04:00,0.010536781791577741,0.011286004409929587,0.010536781791577741,0.011198243126273155,23347200,0.0,0.0
1972-10-19 00:00:00-04:00,0.011198234833992293,0.011285996052661637,0.011198234833992293,0.011242114938795567,31795200,0.0,0.0
1972-10-20 00:00:00-04:00,0.011153812520205976,0.011153812520205976,0.011153812520205976,0.011153812520205975,153600,0.0,0.0
1972-10-23 00:00:00-04:00,0.011153810562861403,0.011153810562861403,0.011109930463135242,0.011109930463135242,1382400,0.0,0.0
1972-10-24 00:00:00-04:00,0.011153812520205976,0.011153812520205976,0.011153812520205976,0.011153812520205975,307200,0.0,0.0
1972-10-25 00:00:00-04:00,0.01106551070189722,0.01106551070189722,0.010933327488601208,0.010933327488601208,3686400,0.0,0.0
1972-10-26 00:00:00-04:00,0.011021627113223076,0.011021627113223076,0.011021627113223076,0.011021627113223076,153600,0.0,0.0
1972-10-27 00:00:00-04:00,0.011065511964261532,0.011065511964261532,0.011065511964261532,0.011065511964261532,614400,0.0,0.0
1972-10-30 00:00:00-05:00,0.011065507211855433,0.011109930186196389,0.010977746005528066,0.011021627113223076,3993600,0.0,0.0
1972-10-31 00:00:00-05:00,0.01106551084898945,0.01137430127710104,0.01106551084898945,0.01137430127710104,2150400,0.0,0.0
1972-11-01 00:00:00-05:00,0.011506485772539642,0.011903579346835613,0.011506485772539642,0.011903579346835613,6758400,0.0,0.0
1972-11-02 00:00:00-05:00,0.011991334147751331,0.012124059173072379,0.011991334147751331,0.011991334147751331,2150400,0.0,0.0
1972-11-03 00:00:00-05:00,0.011947454884648323,0.011947454884648323,0.011903574783531892,0.011947454884648323,4300800,0.0,0.0
1972-11-06 00:00:00-05:00,0.011947454884648323,0.011947454884648323,0.011947454884648323,0.011947454884648323,460800,0.0,0.0
1972-11-08 00:00:00-05:00,0.011991346449894634,0.012124071611380871,0.011991346449894634,0.012079649604856968,2150400,0.0,0.0
1972-11-09 00:00:00-05:00,0.012079649604856968,0.012079649604856968,0.011991346449894634,0.012079649604856968,2457600,0.0,0.0
1972-11-10 00:00:00-05:00,0.012079649604856968,0.012079649604856968,0.012079649604856968,0.012079649604856968,0,0.0,0.0
1972-11-13 00:00:00-05:00,0.012035754509270191,0.012035754509270191,0.011947451456634287,0.012035754509270191,1228800,0.0,0.0
1972-11-14 00:00:00-05:00,0.011991340591774952,0.011991340591774952,0.011903579346835613,0.011903579346835613,460800,0.0,0.0
1972-11-15 00:00:00-05:00,0.011903576380195662,0.01194745648719787,0.011815273290379099,0.011859153397381306,1689600,0.0,0.0
1972-11-16 00:00:00-05:00,0.011859156352950045,0.011903579346835613,0.011815276235011924,0.011903579346835613,1843200,0.0,0.0
1972-11-17 00:00:00-05:00,0.011903576380195662,0.011991337603262925,0.011859153397381306,0.011859153397381306,4147200,0.0,0.0
1972-11-20 00:00:00-05:00,0.011859159853102798,0.011903582860099522,0.011815279722213747,0.011815279722213745,460800,0.0,0.0
1972-11-21 00:00:00-05:00,0.011815282007119033,0.012079649604856968,0.011726978852156698,0.012079649604856968,1689600,0.0,0.0
1972-11-22 00:00:00-05:00,0.012079649604856968,0.01221183289919414,0.012079649604856968,0.012079649604856968,1382400,0.0,0.0
1972-11-24 00:00:00-05:00,0.012079635606858784,0.012124057561906097,0.012035754509270191,0.012035754509270191,1075200,0.0,0.0
1972-11-27 00:00:00-05:00,0.012035761603605852,0.012344010174274445,0.011991339622374532,0.012344010174274445,18739200,0.0,0.0
1972-11-28 00:00:00-05:00,0.012256243340862831,0.012256243340862831,0.011991334147751331,0.011991334147751331,10444800,0.0,0.0
1972-11-29 00:00:00-05:00,0.011903570542506178,0.011903570542506178,0.011462597176432608,0.01146259717643261,10752000,0.0,0.0
1972-11-30 00:00:00-05:00,0.01137430127710104,0.01137430127710104,0.011330420154982698,0.01137430127710104,614400,0.0,0.0
1972-12-01 00:00:00-05:00,0.01141817267407608,0.011550898663699627,0.01141817267407608,0.011550898663699627,4454400,0.0,0.0
1972-12-04 00:00:00-05:00,0.011638663756862486,0.011991334147751331,0.011638663756862486,0.011991334147751331,2918400,0.0,0.0
1972-12-05 00:00:00-05:00,0.012167949229478836,0.012167949229478836,0.012167949229478836,0.012167949229478836,3993600,0.0,0.0
1972-12-06 00:00:00-05:00,0.012167949229478836,0.012167949229478836,0.012124068093771832,0.012167949229478836,1228800,0.0,0.0
1972-12-07 00:00:00-05:00,0.012167952759819302,0.012167952759819302,0.012079649604856968,0.012079649604856968,1996800,0.0,0.0
1972-12-08 00:00:00-05:00,0.01207964370359864,0.01207964370359864,0.011903579346835613,0.011903579346835613,29337600,0.0,0.0
1972-12-11 00:00:00-05:00,0.011991332554222878,0.012035754509270191,0.011991332554222878,0.012035754509270191,1075200,0.0,0.0
1972-12-12 00:00:00-05:00,0.011947459464773732,0.011947459464773732,0.011903579346835613,0.011903579346835613,614400,0.0,0.0
1972-12-13 00:00:00-05:00,0.011947453044331379,0.011991334147751331,0.011947453044331379,0.011991334147751331,307200,0.0,0.0
1972-12-14 00:00:00-05:00,0.012035754509270191,0.012079635606858784,0.012035754509270191,0.012035754509270191,4915200,0.0,0.0
1972-12-15 00:00:00-05:00,0.012079647037968887,0.012167950174167075,0.012079647037968887,0.012124069035053253,4608000,0.0,0.0
1972-12-18 00:00:00-05:00,0.012124071611380871,0.012124071611380871,0.012035768456418539,0.012079649604856968,4608000,0.0,0.0
1972-12-19 00:00:00-05:00,0.012079647037968887,0.012124069035053251,0.012035765898855065,0.012124069035053253,460800,0.0,0.0
1972-12-20 00:00:00-05:00,0.012124068093771832,0.012167949229478836,0.011374304799379502,0.012167949229478836,614400,0.0,0.0
1972-12-21 00:00:00-05:00,0.012124071611380871,0.012124071611380871,0.012035768456418539,0.012079649604856968,27187200,0.0,0.0
1972-12-22 00:00:00-05:00,0.012079646100136277,0.012167949229478836,0.012035764964429273,0.012167949229478836,3686400,0.0,0.0
1972-12-26 00:00:00-05:00,0.012167940276492331,0.012300123435220224,0.011991334147751331,0.011991334147751331,1843200,0.0,0.0
1972-12-27 00:00:00-05:00,0.011991346449894634,0.012079649604856968,0.011903585162081367,0.012079649604856968,2304000,0.0,0.0
1972-12-29 00:00:00-05:00,0.012079646100136277,0.012167949229478836,0.011991342970793717,0.012167949229478836,921600,0.0,0.0
1973-01-02 00:00:00-05:00,0.012211814522743227,0.01230011754482636,0.012211814522743227,0.012211814522743225,1382400,0.0,0.0
1973-01-03 00:00:00-05:00,0.012167949229478836,0.012167949229478836,0.012124068093771832,0.012167949229478836,2304000,0.0,0.0
1973-01-04 00:00:00-05:00,0.012167950174167075,0.012300133440415705,0.012124069035053251,0.012124069035053253,5222400,0.0,0.0
1973-01-05 00:00:00-05:00,0.012124071611380871,0.012124071611380871,0.012035768456418539,0.012079649604856968,4761600,0.0,0.0
1973-01-08 00:00:00-05:00,0.012079635606858784,0.012079635606858784,0.011991332554222878,0.012035754509270191,1996800,0.0,0.0
1973-01-09 00:00:00-05:00,0.011991344130941021,0.011991344130941021,0.01172697658432797,0.011815279722213745,10752000,0.0,0.0
1973-01-10 00:00:00-05:00,0.011815269520492677,0.011815269520492677,0.011506479233503342,0.011506479233503342,3840000,0.0,0.0
1973-01-11 00:00:00-05:00,0.011638664252269271,0.011815270388527619,0.011638664252269271,0.011771389283239841,3993600,0.0,0.0
1973-01-12 00:00:00-05:00,0.011771390890628217,0.011903575082094973,0.011726968921720982,0.011726968921720982,5836800,0.0,0.0
1973-01-15 00:00:00-05:00,0.011638662751723221,0.011638662751723221,0.011594781652092934,0.011594781652092934,1075200,0.0,0.0
1973-01-16 00:00:00-05:00,0.011594792306489746,0.011815279722213747,0.011550912175600695,0.011815279722213745,10444800,0.0,0.0
1973-01-17 00:00:00-05:00,0.011815273290379099,0.01194745648719787,0.011771392174314044,0.011859153397381306,1996800,0.0,0.0
1973-01-18 00:00:00-05:00,0.011859153397381306,0.011859153397381306,0.011859153397381306,0.011859153397381306,0,0.0,0.0
1973-01-19 00:00:00-05:00,0.011771384966167992,0.011771384966167992,0.011638659983873367,0.011638659983873367,1843200,0.0,0.0
1973-01-22 00:00:00-05:00,0.011594782295145135,0.011594782295145135,0.011506479233503342,0.011506479233503342,921600,0.0,0.0
1973-01-23 00:00:00-05:00,0.011506480996899776,0.011550903972348071,0.011109930463135242,0.011109930463135242,4608000,0.0,0.0
1973-01-24 00:00:00-05:00,0.011198234845781984,0.011418179254877656,0.011198234845781984,0.011285996064543724,4761600,0.0,0.0
1973-01-26 00:00:00-05:00,0.011198243126273155,0.011198243126273155,0.01102163682471349,0.011198243126273155,3379200,0.0,0.0
1973-01-29 00:00:00-05:00,0.01110992863996693,0.01110992863996693,0.01080113835632801,0.01080113835632801,2918400,0.0,0.0
1973-01-30 00:00:00-05:00,0.010712836754955315,0.010712836754955315,0.010580653583740203,0.010625075548887253,3840000,0.0,0.0
1973-01-31 00:00:00-05:00,0.010580654908536524,0.010580654908536524,0.01044847071170807,0.010448470711708069,1536000,0.0,0.0
1973-02-01 00:00:00-05:00,0.010536777093051636,0.010801144560381835,0.010536777093051636,0.010668961331248283,9369600,0.0,0.0
1973-02-02 00:00:00-05:00,0.010668961331248283,0.010801144560381835,0.010625080204455626,0.010668961331248283,7680000,0.0,0.0
1973-02-05 00:00:00-05:00,0.010668961331248283,0.010668961331248283,0.010668961331248283,0.010668961331248283,307200,0.0,0.0
1973-02-06 00:00:00-05:00,0.01066895665645261,0.010712836754955315,0.010625075548887253,0.010625075548887253,3532800,0.0,0.0
1973-02-07 00:00:00-05:00,0.010668958796765727,0.010757261887192726,0.010668958796765727,0.010757261887192726,9984000,0.0,0.0
1973-02-08 00:00:00-05:00,0.010757262306427713,0.010757262306427713,0.010580656118690968,0.010580656118690968,2611200,0.0,0.0
1973-02-09 00:00:00-05:00,0.010580656118690968,0.010580656118690968,0.010492353024822597,0.010580656118690968,3072000,0.0,0.0
1973-02-12 00:00:00-05:00,0.010580656952122262,0.010933327488601208,0.010580656952122262,0.010933327488601208,6758400,0.0,0.0
1973-02-13 00:00:00-05:00,0.010933327488601208,0.01097774946789012,0.010889446367066171,0.010933327488601208,2457600,0.0,0.0
1973-02-14 00:00:00-05:00,0.010933327488601208,0.010933327488601208,0.010845566254594107,0.010933327488601208,3072000,0.0,0.0
1973-02-15 00:00:00-05:00,0.011021627387960786,0.011109930463135242,0.011021627387960786,0.011109930463135242,2918400,0.0,0.0
1973-02-16 00:00:00-05:00,0.011285998175103291,0.01146260437909879,0.011285998175103291,0.01137430127710104,3993600,0.0,0.0
1973-02-20 00:00:00-05:00,0.011462595629108141,0.011550898663699627,0.011462595629108141,0.011550898663699627,17510400,0.0,0.0
1973-02-21 00:00:00-05:00,0.011550902202143706,0.011550902202143706,0.011506479233503342,0.011506479233503342,3993600,0.0,0.0
1973-02-22 00:00:00-05:00,0.011506490848785696,0.011506490848785696,0.011198243126273155,0.011198243126273155,40857600,0.0,0.0
1973-02-23 00:00:00-05:00,0.011198234833992293,0.011285996052661637,0.011153811853404074,0.011242114938795567,6451200,0.0,0.0
1973-02-26 00:00:00-05:00,0.011198235503449908,0.011198235503449908,0.011153812520205976,0.011153812520205975,2457600,0.0,0.0
1973-02-27 00:00:00-05:00,0.011153815075159184,0.011153815075159184,0.011065511964261532,0.011065511964261532,4300800,0.0,0.0
1973-02-28 00:00:00-05:00,0.010933327488601208,0.010933327488601208,0.010889446367066171,0.010933327488601208,7680000,0.0,0.0
1973-03-01 00:00:00-05:00,0.010845564305782318,0.010845564305782318,0.010845564305782318,0.010845564305782318,307200,0.0,0.0
1973-03-02 00:00:00-05:00,0.010801141994498274,0.010801141994498274,0.010712838904071275,0.010757261887192726,7833600,0.0,0.0
1973-03-05 00:00:00-05:00,0.010757264908428746,0.010757264908428746,0.010492355562746525,0.010492355562746525,25036800,0.0,0.0
1973-03-06 00:00:00-05:00,0.010492350600503403,0.01053677256602927,0.00996361589300876,0.010007495991885662,17971200,0.0,0.0
1973-03-07 00:00:00-05:00,0.009875315920084603,0.009875315920084603,0.009258277945393845,0.009743131697177887,15360000,0.0,0.0
1973-03-08 00:00:00-05:00,0.009963620077960651,0.01049235500753625,0.009963620077960651,0.010227987542748451,9830400,0.0,0.0
1973-03-09 00:00:00-05:00,0.010227988244404185,0.010227988244404185,0.009963620761480371,0.010095803998410702,7680000,0.0,0.0
1973-03-12 00:00:00-05:00,0.010139682330191137,0.010227985422440288,0.010139682330191137,0.010139682330191135,1689600,0.0,0.0
1973-03-13 00:00:00-05:00,0.010051916663509868,0.010051916663509868,0.009831429459154606,0.009831429459154606,4454400,0.0,0.0
1973-03-14 00:00:00-05:00,0.009831434621216339,0.010139683174129367,0.009831434621216339,0.01005192194133997,5376000,0.0,0.0
1973-03-15 00:00:00-05:00,0.01005191953580413,0.010272405794099994,0.009875313378870489,0.009875313378870487,2150400,0.0,0.0
1973-03-16 00:00:00-05:00,0.009787010960280893,0.009787010960280893,0.009567065544772418,0.009787010960280895,3379200,0.0,0.0
1973-03-19 00:00:00-05:00,0.009699244636044777,0.009699244636044777,0.009567060507833958,0.009567060507833958,1536000,0.0,0.0
1973-03-20 00:00:00-05:00,0.009522646348922595,0.009522646348922595,0.009346581995487213,0.009346581995487213,460800,0.0,0.0
1973-03-21 00:00:00-05:00,0.00934657770970097,0.00934657770970097,0.009169971570372581,0.009169971570372581,6604800,0.0,0.0
1973-03-22 00:00:00-05:00,0.0089056086018258,0.0089056086018258,0.007627109996974468,0.007627109996974468,12902400,0.0,0.0
1973-03-23 00:00:00-05:00,0.007627112072470079,0.007759295844543026,0.007582689570419616,0.007715415209531784,16588800,0.0,0.0
1973-03-26 00:00:00-05:00,0.007715413845382013,0.007803175099887573,0.007715413845382013,0.007759294472634792,4147200,0.0,0.0
1973-03-27 00:00:00-05:00,0.007759292924174761,0.008068082854151726,0.0077154123056788855,0.008068082854151726,14592000,0.0,0.0
1973-03-28 00:00:00-05:00,0.00802366509250116,0.00802366509250116,0.007935361936688423,0.007935361936688423,2611200,0.0,0.0
1973-03-29 00:00:00-05:00,0.007979776710271835,0.007979776710271835,0.007979776710271835,0.007979776710271835,153600,0.0,0.0
1973-03-30 00:00:00-05:00,0.008023657836019993,0.008068080307328458,0.008023657836019993,0.008023657836019993,4147200,0.0,0.0
1973-04-02 00:00:00-05:00,0.008023660368820573,0.008068082854151726,0.007935357264993543,0.008068082854151726,4608000,0.0,0.0
1973-04-03 00:00:00-05:00,0.008068082854151726,0.008068082854151726,0.008068082854151726,0.008068082854151726,460800,0.0,0.0
1973-04-04 00:00:00-05:00,0.008068082854151726,0.008068082854151726,0.007979779750324696,0.008068082854151726,1536000,0.0,0.0
1973-04-05 00:00:00-05:00,0.007891471758711726,0.007891471758711726,0.007670985069125892,0.007670985069125891,4300800,0.0,0.0
1973-04-06 00:00:00-05:00,0.007670985069125892,0.007670985069125892,0.007670985069125892,0.007670985069125891,460800,0.0,0.0
1973-04-09 00:00:00-05:00,0.007670985069125892,0.007670985069125892,0.007670985069125892,0.007670985069125891,153600,0.0,0.0
1973-04-10 00:00:00-05:00,0.007670992707481321,0.007759295844543026,0.007670992707481321,0.007715415209531784,3993600,0.0,0.0
1973-04-11 00:00:00-05:00,0.007715407526942854,0.0077592881182601565,0.007627104477808588,0.007670985069125891,1382400,0.0,0.0
1973-04-12 00:00:00-05:00,0.007670985069125892,0.007670985069125892,0.007670985069125892,0.007670985069125891,460800,0.0,0.0
1973-04-13 00:00:00-05:00,0.007670985069125892,0.007670985069125892,0.007627104477808588,0.007670985069125891,921600,0.0,0.0
1973-04-16 00:00:00-05:00,0.007582685863638731,0.007582685863638731,0.007494924636518148,0.00753880525007844,2764800,0.0,0.0
1973-04-17 00:00:00-05:00,0.00753880525007844,0.00753880525007844,0.00753880525007844,0.00753880525007844,0,0.0,0.0
1973-04-18 00:00:00-05:00,0.007494930177927018,0.007494930177927018,0.00745050766474842,0.007494930177927017,2304000,0.0,0.0
1973-04-19 00:00:00-05:00,0.007494928300397131,0.007715415209531783,0.007494928300397131,0.007715415209531784,2150400,0.0,0.0
1973-04-23 00:00:00-05:00,0.007759297492217235,0.007935361936688423,0.007759297492217235,0.007935361936688423,8601600,0.0,0.0
1973-04-24 00:00:00-05:00,0.008068079251234445,0.008155840449035168,0.008068079251234445,0.008155840449035168,2150400,0.0,0.0
1973-04-25 00:00:00-05:00,0.008155840449035168,0.008200262914528827,0.008155840449035168,0.008155840449035168,4300800,0.0,0.0
1973-04-26 00:00:00-05:00,0.008155842728418789,0.008155842728418789,0.008111962117254734,0.008111962117254734,8601600,0.0,0.0
1973-04-27 00:00:00-05:00,0.008111968248313896,0.008155848892643123,0.007935361936688423,0.007935361936688423,3379200,0.0,0.0
1973-04-30 00:00:00-04:00,0.007891476154327393,0.007891476154327393,0.007891476154327393,0.007891476154327393,1536000,0.0,0.0
1973-05-01 00:00:00-04:00,0.007847592234611511,0.007847592234611511,0.007847592234611511,0.007847592234611511,768000,0.0,0.0
1973-05-02 00:00:00-04:00,0.007803169544786214,0.007803169544786214,0.007803169544786214,0.007803169544786215,153600,0.0,0.0
1973-05-03 00:00:00-04:00,0.007803169544786214,0.007803169544786214,0.007759288948772171,0.007803169544786215,614400,0.0,0.0
1973-05-04 00:00:00-04:00,0.007891481292359198,0.007935361936688423,0.007891481292359198,0.007935361936688423,3532800,0.0,0.0
1973-05-07 00:00:00-04:00,0.007847592234611511,0.007847592234611511,0.007847592234611511,0.007847592234611511,153600,0.0,0.0
1973-05-08 00:00:00-04:00,0.007847592234611511,0.007847592234611511,0.007847592234611511,0.007847592234611511,0,0.0,0.0
1973-05-09 00:00:00-04:00,0.007891481292359198,0.007979784448171934,0.007891481292359198,0.007935361936688423,1382400,0.0,0.0
1973-05-10 00:00:00-04:00,0.007935361936688423,0.007935361936688423,0.007935361936688423,0.007935361936688423,1228800,0.0,0.0
1973-05-11 00:00:00-04:00,0.007847592234611511,0.007847592234611511,0.007847592234611511,0.007847592234611511,307200,0.0,0.0
1973-05-14 00:00:00-04:00,0.007715411437868266,0.007715411437868266,0.007494924636518148,0.00753880525007844,9216000,0.0,0.0
1973-05-15 00:00:00-04:00,0.007494930177927018,0.007494930177927018,0.007494930177927018,0.007494930177927017,2304000,0.0,0.0
1973-05-16 00:00:00-04:00,0.007494930177927018,0.007494930177927018,0.007494930177927018,0.007494930177927017,0,0.0,0.0
1973-05-17 00:00:00-04:00,0.007582681719213724,0.007627104175268606,0.007582681719213724,0.007582681719213724,5529600,0.0,0.0
1973-05-18 00:00:00-04:00,0.007627109996974468,0.007627109996974468,0.007627109996974468,0.007627109996974468,614400,0.0,0.0
1973-05-21 00:00:00-04:00,0.007582685863638731,0.007582685863638731,0.00753880525007844,0.00753880525007844,3686400,0.0,0.0
1973-05-22 00:00:00-04:00,0.00753880525007844,0.007582685863638731,0.007406621542623234,0.00753880525007844,5990400,0.0,0.0
1973-05-23 00:00:00-04:00,0.007450498104486448,0.007450498104486448,0.007406617514789105,0.0074066175147891045,1536000,0.0,0.0
1973-05-24 00:00:00-04:00,0.007406617207082747,0.00745049779495708,0.007274433577002605,0.007318314164876938,5376000,0.0,0.0
1973-05-25 00:00:00-04:00,0.007406617494428691,0.007582681719213724,0.007406617494428691,0.007582681719213724,10905600,0.0,0.0
1973-05-29 00:00:00-04:00,0.0076709868979344216,0.007979776710271835,0.0076709868979344216,0.007979776710271835,1843200,0.0,0.0
1973-05-30 00:00:00-04:00,0.007891478221336547,0.007891478221336547,0.007759294472634793,0.007759294472634792,460800,0.0,0.0
1973-05-31 00:00:00-04:00,0.007759294472634793,0.007759294472634793,0.007670991351185819,0.007759294472634792,614400,0.0,0.0
1973-06-01 00:00:00-04:00,0.007759294472634793,0.007759294472634793,0.007759294472634793,0.007759294472634792,0,0.0,0.0
1973-06-04 00:00:00-04:00,0.007759294472634793,0.007759294472634793,0.007759294472634793,0.007759294472634792,0,0.0,0.0
1973-06-05 00:00:00-04:00,0.007670985069125892,0.007670985069125892,0.007670985069125892,0.007670985069125891,153600,0.0,0.0
1973-06-06 00:00:00-04:00,0.007582688116724958,0.007582688116724958,0.006745163142800659,0.007053953129798174,11827200,0.0,0.0
1973-06-07 00:00:00-04:00,0.007053950120588685,0.007053950120588685,0.0069656470381257996,0.007009527646005154,4454400,0.0,0.0
1973-06-08 00:00:00-04:00,0.007009527646005154,0.007009527646005154,0.007009527646005154,0.007009527646005154,153600,0.0,0.0
1973-06-11 00:00:00-04:00,0.007009528954962489,0.007009528954962489,0.006921767722815276,0.006921767722815275,307200,0.0,0.0
1973-06-12 00:00:00-04:00,0.00687734344263276,0.00687734344263276,0.006612976081669331,0.006612976081669331,3686400,0.0,0.0
1973-06-13 00:00:00-04:00,0.006524675639037135,0.006524675639037135,0.006172005087137222,0.006172005087137222,149913600,0.0,0.0
1973-06-14 00:00:00-04:00,0.006083700623269898,0.006083700623269898,0.0052905984588154115,0.005422782152891159,7372800,0.0,0.0
1973-06-15 00:00:00-04:00,0.00542278326096164,0.00546666387904679,0.005290599539875983,0.005290599539875984,4300800,0.0,0.0
1973-06-18 00:00:00-04:00,0.005334480665624142,0.005334480665624142,0.005334480665624142,0.005334480665624142,3379200,0.0,0.0
1973-06-19 00:00:00-04:00,0.0053344775214431645,0.005511083640158176,0.0052905969250456085,0.005511083640158176,2764800,0.0,0.0
1973-06-20 00:00:00-04:00,0.005598843624317366,0.006172000586568785,0.005598843624317366,0.00608369754627347,4761600,0.0,0.0
1973-06-21 00:00:00-04:00,0.006083701982452109,0.006172005087137222,0.005995940744607538,0.006172005087137222,4300800,0.0,0.0
1973-06-22 00:00:00-04:00,0.006172008601297452,0.006260311756259786,0.006039824802428484,0.006039824802428484,1843200,0.0,0.0
1973-06-25 00:00:00-04:00,0.005995936063426008,0.005995936063426008,0.005819329991936684,0.005819329991936684,768000,0.0,0.0
1973-06-26 00:00:00-04:00,0.005731033614155232,0.005731033614155232,0.005202298518270254,0.005202298518270254,51916800,0.0,0.0
1973-06-27 00:00:00-04:00,0.005202296931959043,0.005334480665624142,0.005202296931959043,0.005334480665624142,5222400,0.0,0.0
1973-06-28 00:00:00-04:00,0.005334480157961134,0.00546666387904679,0.005290599539875983,0.005290599539875984,2304000,0.0,0.0
1973-06-29 00:00:00-04:00,0.005290600043363033,0.005334480665624142,0.005290600043363033,0.005334480665624142,3532800,0.0,0.0
1973-07-02 00:00:00-04:00,0.0053344775214431645,0.005511083640158176,0.0053344775214431645,0.005511083640158176,3993600,0.0,0.0
1973-07-03 00:00:00-04:00,0.005598847536552771,0.00568715063855052,0.005598847536552771,0.00568715063855052,1843200,0.0,0.0
1973-07-05 00:00:00-04:00,0.00568715063855052,0.00568715063855052,0.00568715063855052,0.00568715063855052,0,0.0,0.0
1973-07-06 00:00:00-04:00,0.00568715063855052,0.00568715063855052,0.005598847536552771,0.00568715063855052,1536000,0.0,0.0
